datetime,source_date,source_time,load_kw,pv_actual_kw,load_kwh,pv_actual_kwh
2025-01-01 00:10:00,2025-01-01,00:10:00,3529.7296,0,588.2882666666667,0.0
2025-01-01 00:20:00,2025-01-01,00:20:00,3609.5287,0,601.5881166666666,0.0
2025-01-01 00:30:00,2025-01-01,00:30:00,3726.56,0,621.0933333333332,0.0
2025-01-01 00:40:00,2025-01-01,00:40:00,3510.6311,0,585.1051833333333,0.0
2025-01-01 00:50:00,2025-01-01,00:50:00,3502.5625,0,583.7604166666666,0.0
2025-01-01 01:00:00,2025-01-01,01:00:00,3787.01,0,631.1683333333333,0.0
2025-01-01 01:10:00,2025-01-01,01:10:00,3900.3205,0,650.0534166666666,0.0
2025-01-01 01:20:00,2025-01-01,01:20:00,3916.8376,0,652.8062666666666,0.0
2025-01-01 01:30:00,2025-01-01,01:30:00,3817.28,0,636.2133333333334,0.0
2025-01-01 01:40:00,2025-01-01,01:40:00,3533.0136,0,588.8356,0.0
2025-01-01 01:50:00,2025-01-01,01:50:00,3694.6613,0,615.7768833333333,0.0
2025-01-01 02:00:00,2025-01-01,02:00:00,4064.73,0,677.4549999999999,0.0
2025-01-01 02:10:00,2025-01-01,02:10:00,3810.671,0,635.1118333333333,0.0
2025-01-01 02:20:00,2025-01-01,02:20:00,3844.9495,0,640.8249166666667,0.0
2025-01-01 02:30:00,2025-01-01,02:30:00,4234.62,0,705.77,0.0
2025-01-01 02:40:00,2025-01-01,02:40:00,4109.9755,0,684.9959166666665,0.0
2025-01-01 02:50:00,2025-01-01,02:50:00,3996.8945,0,666.1490833333332,0.0
2025-01-01 03:00:00,2025-01-01,03:00:00,4102.19,0,683.6983333333333,0.0
2025-01-01 03:10:00,2025-01-01,03:10:00,4086.0577,0,681.0096166666666,0.0
2025-01-01 03:20:00,2025-01-01,03:20:00,4133.7626,0,688.9604333333333,0.0
2025-01-01 03:30:00,2025-01-01,03:30:00,4179.18,0,696.53,0.0
2025-01-01 03:40:00,2025-01-01,03:40:00,3953.3711,0,658.8951833333333,0.0
2025-01-01 03:50:00,2025-01-01,03:50:00,3910.7496,0,651.7916,0.0
2025-01-01 04:00:00,2025-01-01,04:00:00,4099.31,0,683.2183333333334,0.0
2025-01-01 04:10:00,2025-01-01,04:10:00,4123.8623,0,687.3103833333332,0.0
2025-01-01 04:20:00,2025-01-01,04:20:00,4169.0068,0,694.8344666666667,0.0
2025-01-01 04:30:00,2025-01-01,04:30:00,4260.24,0,710.04,0.0
2025-01-01 04:40:00,2025-01-01,04:40:00,4217.2222,0,702.8703666666667,0.0
2025-01-01 04:50:00,2025-01-01,04:50:00,4261.857,0,710.3095,0.0
2025-01-01 05:00:00,2025-01-01,05:00:00,4341.9,0,723.6499999999999,0.0
2025-01-01 05:10:00,2025-01-01,05:10:00,4208.2208,0.0021,701.3701333333333,0.00034999999999999994
2025-01-01 05:20:00,2025-01-01,05:20:00,4302.1233,0,717.02055,0.0
2025-01-01 05:30:00,2025-01-01,05:30:00,4456.59,0,742.765,0.0
2025-01-01 05:40:00,2025-01-01,05:40:00,4148.637,0.0299,691.4395,0.004983333333333333
2025-01-01 05:50:00,2025-01-01,05:50:00,4498.1333,0,749.6888833333334,0.0
2025-01-01 06:00:00,2025-01-01,06:00:00,5369.38,0,894.8966666666666,0.0
2025-01-01 06:10:00,2025-01-01,06:10:00,5440.8991,0.4169,906.8165166666665,0.06948333333333333
2025-01-01 06:20:00,2025-01-01,06:20:00,5316.893,0,886.1488333333333,0.0
2025-01-01 06:30:00,2025-01-01,06:30:00,5399.82,0,899.9699999999999,0.0
2025-01-01 06:40:00,2025-01-01,06:40:00,5447.4007,5.8062,907.9001166666667,0.9676999999999999
2025-01-01 06:50:00,2025-01-01,06:50:00,5444.401,0,907.4001666666666,0.0
2025-01-01 07:00:00,2025-01-01,07:00:00,5433.63,3.075,905.605,0.5125
2025-01-01 07:10:00,2025-01-01,07:10:00,5449.2818,175.7953,908.2136333333333,29.299216666666666
2025-01-01 07:20:00,2025-01-01,07:20:00,5510.0042,421.496,918.3340333333333,70.24933333333333
2025-01-01 07:30:00,2025-01-01,07:30:00,5476,677.1,912.6666666666666,112.85
2025-01-01 07:40:00,2025-01-01,07:40:00,5329.4215,950.8112,888.2369166666667,158.4685333333333
2025-01-01 07:50:00,2025-01-01,07:50:00,6084.1163,1255.5705,1014.0193833333333,209.26175
2025-01-01 08:00:00,2025-01-01,08:00:00,7316,1592.2875,1219.3333333333333,265.38124999999997
2025-01-01 08:10:00,2025-01-01,08:10:00,7469.4947,1937.5212,1244.9157833333334,322.92019999999997
2025-01-01 08:20:00,2025-01-01,08:20:00,7225.691,2225.1261,1204.2818333333332,370.85434999999995
2025-01-01 08:30:00,2025-01-01,08:30:00,7216.13,2490.1125,1202.6883333333333,415.01875
2025-01-01 08:40:00,2025-01-01,08:40:00,7361.7004,2826.3146,1226.9500666666665,471.05243333333334
2025-01-01 08:50:00,2025-01-01,08:50:00,7275.513,3122.1315,1212.5855,520.35525
2025-01-01 09:00:00,2025-01-01,09:00:00,7077.29,3350.9625,1179.5483333333332,558.49375
2025-01-01 09:10:00,2025-01-01,09:10:00,7221.8762,3601.7977,1203.6460333333332,600.2996166666667
2025-01-01 09:20:00,2025-01-01,09:20:00,7229.5513,3875.6352,1204.9252166666665,645.9392
2025-01-01 09:30:00,2025-01-01,09:30:00,7099.33,4149.825,1183.2216666666666,691.6374999999999
2025-01-01 09:40:00,2025-01-01,09:40:00,7297.1521,4403.4802,1216.1920166666666,733.9133666666667
2025-01-01 09:50:00,2025-01-01,09:50:00,7313.1756,4624.7505,1218.8626,770.79175
2025-01-01 10:00:00,2025-01-01,10:00:00,7099.46,4836.6375,1183.2433333333333,806.1062499999999
2025-01-01 10:10:00,2025-01-01,10:10:00,7125.5214,5080.7024,1187.5868999999998,846.7837333333333
2025-01-01 10:20:00,2025-01-01,10:20:00,7096.3104,5338.7528,1182.7184,889.7921333333334
2025-01-01 10:30:00,2025-01-01,10:30:00,6986.17,5494.725,1164.3616666666667,915.7875
2025-01-01 10:40:00,2025-01-01,10:40:00,7098.9702,5437.9778,1183.1616999999999,906.3296333333333
2025-01-01 10:50:00,2025-01-01,10:50:00,7193.993,5396.2126,1198.9988333333333,899.3687666666666
2025-01-01 11:00:00,2025-01-01,11:00:00,7135.18,5372.1,1189.1966666666667,895.35
2025-01-01 11:10:00,2025-01-01,11:10:00,7042.947,5182.9722,1173.8245,863.8287
2025-01-01 11:20:00,2025-01-01,11:20:00,7069.1675,5131.5011,1178.1945833333332,855.2501833333333
2025-01-01 11:30:00,2025-01-01,11:30:00,7129.17,5294.775,1188.195,882.4624999999999
2025-01-01 11:40:00,2025-01-01,11:40:00,6971.0393,5434.7444,1161.8398833333333,905.7907333333333
2025-01-01 11:50:00,2025-01-01,11:50:00,6648.4937,5455.5011,1108.0822833333332,909.2501833333333
2025-01-01 12:00:00,2025-01-01,12:00:00,6471.29,5331.7125,1078.5483333333332,888.6187499999999
2025-01-01 12:10:00,2025-01-01,12:10:00,6681.1855,5126.6533,1113.5309166666666,854.4422166666666
2025-01-01 12:20:00,2025-01-01,12:20:00,6585.2714,5118.4895,1097.5452333333333,853.0815833333332
2025-01-01 12:30:00,2025-01-01,12:30:00,6283.97,5302.575,1047.3283333333334,883.7624999999999
2025-01-01 12:40:00,2025-01-01,12:40:00,6547.9322,5399.7996,1091.3220333333334,899.9666
2025-01-01 12:50:00,2025-01-01,12:50:00,6747.6789,5377.6488,1124.61315,896.2747999999999
2025-01-01 13:00:00,2025-01-01,13:00:00,6682.36,5261.8125,1113.7266666666665,876.96875
2025-01-01 13:10:00,2025-01-01,13:10:00,6790.9628,5097.6164,1131.8271333333332,849.6027333333333
2025-01-01 13:20:00,2025-01-01,13:20:00,6916.0165,5029.4534,1152.6694166666666,838.2422333333334
2025-01-01 13:30:00,2025-01-01,13:30:00,6834.78,5043.8625,1139.1299999999999,840.64375
2025-01-01 13:40:00,2025-01-01,13:40:00,6546.5252,4973.5844,1091.0875333333333,828.9307333333333
2025-01-01 13:50:00,2025-01-01,13:50:00,6539.873,4769.7524,1089.9788333333331,794.9587333333334
2025-01-01 14:00:00,2025-01-01,14:00:00,6773.97,4478.625,1128.995,746.4375
2025-01-01 14:10:00,2025-01-01,14:10:00,6736.8117,4209.3909,1122.80195,701.56515
2025-01-01 14:20:00,2025-01-01,14:20:00,6623.3813,4060.4316,1103.8968833333333,676.7385999999999
2025-01-01 14:30:00,2025-01-01,14:30:00,6548.98,3934.425,1091.4966666666664,655.7375
2025-01-01 14:40:00,2025-01-01,14:40:00,6398.5627,3648.1229,1066.4271166666667,608.0204833333332
2025-01-01 14:50:00,2025-01-01,14:50:00,6196.5854,3431.0164,1032.7642333333333,571.8360666666666
2025-01-01 15:00:00,2025-01-01,15:00:00,6154.69,3327.3375,1025.7816666666665,554.55625
2025-01-01 15:10:00,2025-01-01,15:10:00,6459.5818,3139.1175,1076.5969666666665,523.18625
2025-01-01 15:20:00,2025-01-01,15:20:00,6622.8857,2860.4253,1103.8142833333332,476.73754999999994
2025-01-01 15:30:00,2025-01-01,15:30:00,6493.61,2505,1082.2683333333332,417.5
2025-01-01 15:40:00,2025-01-01,15:40:00,6375.0516,2089.695,1062.5086,348.2825
2025-01-01 15:50:00,2025-01-01,15:50:00,6354.113,1762.1562,1059.0188333333333,293.69269999999995
2025-01-01 16:00:00,2025-01-01,16:00:00,6404.25,1525.8,1067.375,254.29999999999998
2025-01-01 16:10:00,2025-01-01,16:10:00,6444.972,1249.2025,1074.1619999999998,208.20041666666668
2025-01-01 16:20:00,2025-01-01,16:20:00,6399.4586,968.2219,1066.5764333333332,161.37031666666667
2025-01-01 16:30:00,2025-01-01,16:30:00,6292.15,706.6125,1048.6916666666666,117.76874999999998
2025-01-01 16:40:00,2025-01-01,16:40:00,6236.9153,440.4383,1039.4858833333333,73.40638333333334
2025-01-01 16:50:00,2025-01-01,16:50:00,6299.9437,180.885,1049.9906166666665,30.147499999999997
2025-01-01 17:00:00,2025-01-01,17:00:00,6389.06,2.9625,1064.8433333333332,0.49374999999999997
2025-01-01 17:10:00,2025-01-01,17:10:00,6325.1833,0,1054.1972166666665,0.0
2025-01-01 17:20:00,2025-01-01,17:20:00,6169.4734,5.9578,1028.2455666666665,0.9929666666666666
2025-01-01 17:30:00,2025-01-01,17:30:00,6191.99,0,1031.9983333333332,0.0
2025-01-01 17:40:00,2025-01-01,17:40:00,6464.5067,0,1077.4177833333333,0.0
2025-01-01 17:50:00,2025-01-01,17:50:00,5764.0309,0.4277,960.6718166666666,0.07128333333333334
2025-01-01 18:00:00,2025-01-01,18:00:00,4529.45,0,754.9083333333333,0.0
2025-01-01 18:10:00,2025-01-01,18:10:00,4490.5328,0,748.4221333333332,0.0
2025-01-01 18:20:00,2025-01-01,18:20:00,4644.0206,0.0307,774.0034333333333,0.005116666666666667
2025-01-01 18:30:00,2025-01-01,18:30:00,4469.21,0,744.8683333333333,0.0
2025-01-01 18:40:00,2025-01-01,18:40:00,4470.465,0,745.0775,0.0
2025-01-01 18:50:00,2025-01-01,18:50:00,4510.8756,0.0022,751.8126,0.00036666666666666667
2025-01-01 19:00:00,2025-01-01,19:00:00,4486.17,0,747.6949999999999,0.0
2025-01-01 19:10:00,2025-01-01,19:10:00,4471.7293,0,745.2882166666666,0.0
2025-01-01 19:20:00,2025-01-01,19:20:00,4439.8235,0,739.9705833333334,0.0
2025-01-01 19:30:00,2025-01-01,19:30:00,4387.19,0,731.1983333333333,0.0
2025-01-01 19:40:00,2025-01-01,19:40:00,4347.9765,0,724.66275,0.0
2025-01-01 19:50:00,2025-01-01,19:50:00,4300.6345,0,716.7724166666667,0.0
2025-01-01 20:00:00,2025-01-01,20:00:00,4315.99,0,719.3316666666666,0.0
2025-01-01 20:10:00,2025-01-01,20:10:00,4483.2744,0,747.2124,0.0
2025-01-01 20:20:00,2025-01-01,20:20:00,4551.706,0,758.6176666666667,0.0
2025-01-01 20:30:00,2025-01-01,20:30:00,4499.8,0,749.9666666666667,0.0
2025-01-01 20:40:00,2025-01-01,20:40:00,4535.0935,0,755.8489166666666,0.0
2025-01-01 20:50:00,2025-01-01,20:50:00,4528.916,0,754.8193333333334,0.0
2025-01-01 21:00:00,2025-01-01,21:00:00,4483.51,0,747.2516666666667,0.0
2025-01-01 21:10:00,2025-01-01,21:10:00,4548.2302,0,758.0383666666667,0.0
2025-01-01 21:20:00,2025-01-01,21:20:00,4595.6841,0,765.94735,0.0
2025-01-01 21:30:00,2025-01-01,21:30:00,4620.9,0,770.1499999999999,0.0
2025-01-01 21:40:00,2025-01-01,21:40:00,4653.7148,0,775.6191333333333,0.0
2025-01-01 21:50:00,2025-01-01,21:50:00,4131.9845,0,688.6640833333332,0.0
2025-01-01 22:00:00,2025-01-01,22:00:00,3363,0,560.5,0.0
2025-01-01 22:10:00,2025-01-01,22:10:00,3305.7588,0,550.9598,0.0
2025-01-01 22:20:00,2025-01-01,22:20:00,3470.932,0,578.4886666666666,0.0
2025-01-01 22:30:00,2025-01-01,22:30:00,3521.37,0,586.895,0.0
2025-01-01 22:40:00,2025-01-01,22:40:00,3561.5279,0,593.5879833333333,0.0
2025-01-01 22:50:00,2025-01-01,22:50:00,3386.068,0,564.3446666666666,0.0
2025-01-01 23:00:00,2025-01-01,23:00:00,3289.99,0,548.3316666666666,0.0
2025-01-01 23:10:00,2025-01-01,23:10:00,3774.2552,0,629.0425333333333,0.0
2025-01-01 23:20:00,2025-01-01,23:20:00,3883.62,0,647.27,0.0
2025-01-01 23:30:00,2025-01-01,23:30:00,3525.14,0,587.5233333333333,0.0
2025-01-01 23:40:00,2025-01-01,23:40:00,3553.5909,0,592.26515,0.0
2025-01-01 23:50:00,2025-01-01,23:50:00,3697.1141,0,616.1856833333333,0.0
2025-01-02 00:00:00,2025-01-01,0:00+1,3696.7,0,616.1166666666666,0.0
2025-01-02 00:10:00,2025-01-02,00:10:00,3622.5509,0,603.7584833333333,0.0
2025-01-02 00:20:00,2025-01-02,00:20:00,3622.7611,0,603.7935166666666,0.0
2025-01-02 00:30:00,2025-01-02,00:30:00,3708.23,0,618.0383333333333,0.0
2025-01-02 00:40:00,2025-01-02,00:40:00,3750.5226,0,625.0871,0.0
2025-01-02 00:50:00,2025-01-02,00:50:00,3684.9038,0,614.1506333333333,0.0
2025-01-02 01:00:00,2025-01-02,01:00:00,3644.14,0,607.3566666666666,0.0
2025-01-02 01:10:00,2025-01-02,01:10:00,3809.298,0,634.8829999999999,0.0
2025-01-02 01:20:00,2025-01-02,01:20:00,3855.1226,0,642.5204333333334,0.0
2025-01-02 01:30:00,2025-01-02,01:30:00,3783.78,0,630.63,0.0
2025-01-02 01:40:00,2025-01-02,01:40:00,3907.3849,0,651.2308166666667,0.0
2025-01-02 01:50:00,2025-01-02,01:50:00,3968.2398,0,661.3733,0.0
2025-01-02 02:00:00,2025-01-02,02:00:00,3886.77,0,647.795,0.0
2025-01-02 02:10:00,2025-01-02,02:10:00,3865.3901,0,644.2316833333333,0.0
2025-01-02 02:20:00,2025-01-02,02:20:00,3931.6861,0,655.2810166666666,0.0
2025-01-02 02:30:00,2025-01-02,02:30:00,4055.98,0,675.9966666666667,0.0
2025-01-02 02:40:00,2025-01-02,02:40:00,4164.982,0,694.1636666666666,0.0
2025-01-02 02:50:00,2025-01-02,02:50:00,4067.4326,0,677.9054333333333,0.0
2025-01-02 03:00:00,2025-01-02,03:00:00,3919.44,0,653.24,0.0
2025-01-02 03:10:00,2025-01-02,03:10:00,4068.323,0,678.0538333333333,0.0
2025-01-02 03:20:00,2025-01-02,03:20:00,4140.4792,0,690.0798666666666,0.0
2025-01-02 03:30:00,2025-01-02,03:30:00,4061.12,0,676.8533333333332,0.0
2025-01-02 03:40:00,2025-01-02,03:40:00,4138.7041,0,689.7840166666666,0.0
2025-01-02 03:50:00,2025-01-02,03:50:00,4283.3011,0,713.8835166666665,0.0
2025-01-02 04:00:00,2025-01-02,04:00:00,4330.98,0,721.8299999999999,0.0
2025-01-02 04:10:00,2025-01-02,04:10:00,4225.1585,0,704.1930833333332,0.0
2025-01-02 04:20:00,2025-01-02,04:20:00,4201.989,0,700.3314999999999,0.0
2025-01-02 04:30:00,2025-01-02,04:30:00,4273.9,0,712.3166666666666,0.0
2025-01-02 04:40:00,2025-01-02,04:40:00,4219.0352,0,703.1725333333334,0.0
2025-01-02 04:50:00,2025-01-02,04:50:00,4069.3885,0,678.2314166666666,0.0
2025-01-02 05:00:00,2025-01-02,05:00:00,4030.95,0,671.8249999999999,0.0
2025-01-02 05:10:00,2025-01-02,05:10:00,4262.9553,0.0022,710.4925499999999,0.00036666666666666667
2025-01-02 05:20:00,2025-01-02,05:20:00,4330.5086,0,721.7514333333334,0.0
2025-01-02 05:30:00,2025-01-02,05:30:00,4149.13,0,691.5216666666666,0.0
2025-01-02 05:40:00,2025-01-02,05:40:00,4130.3346,0.0307,688.3891,0.005116666666666667
2025-01-02 05:50:00,2025-01-02,05:50:00,4641.7286,0,773.6214333333334,0.0
2025-01-02 06:00:00,2025-01-02,06:00:00,5411.59,0,901.9316666666666,0.0
2025-01-02 06:10:00,2025-01-02,06:10:00,5738.8011,0.4279,956.4668499999999,0.07131666666666667
2025-01-02 06:20:00,2025-01-02,06:20:00,5695.3891,0,949.2315166666667,0.0
2025-01-02 06:30:00,2025-01-02,06:30:00,5537.66,0,922.9433333333333,0.0
2025-01-02 06:40:00,2025-01-02,06:40:00,5461.5746,5.9596,910.2624333333333,0.9932666666666666
2025-01-02 06:50:00,2025-01-02,06:50:00,5483.6005,0,913.9334166666665,0.0
2025-01-02 07:00:00,2025-01-02,07:00:00,5540.88,6.6375,923.48,1.10625
2025-01-02 07:10:00,2025-01-02,07:10:00,5575.3367,192.5583,929.2227833333333,32.09305
2025-01-02 07:20:00,2025-01-02,07:20:00,5669.9633,445.6222,944.9938833333333,74.27036666666666
2025-01-02 07:30:00,2025-01-02,07:30:00,5566.66,701.3625,927.7766666666666,116.89374999999998
2025-01-02 07:40:00,2025-01-02,07:40:00,5081.9454,976.5695,846.9908999999999,162.7615833333333
2025-01-02 07:50:00,2025-01-02,07:50:00,5737.5547,1257.8499,956.2591166666666,209.64164999999997
2025-01-02 08:00:00,2025-01-02,08:00:00,7205.75,1536.3375,1200.9583333333333,256.05625
2025-01-02 08:10:00,2025-01-02,08:10:00,7519.6199,1820.2924,1253.2699833333331,303.3820666666667
2025-01-02 08:20:00,2025-01-02,08:20:00,7253.8265,2132.9788,1208.9710833333334,355.4964666666666
2025-01-02 08:30:00,2025-01-02,08:30:00,7156.62,2471.7375,1192.77,411.95625
2025-01-02 08:40:00,2025-01-02,08:40:00,7351.5694,2797.3932,1225.2615666666666,466.2322
2025-01-02 08:50:00,2025-01-02,08:50:00,7430.2399,3047.7556,1238.3733166666666,507.9592666666666
2025-01-02 09:00:00,2025-01-02,09:00:00,7295.25,3267.2625,1215.875,544.5437499999999
2025-01-02 09:10:00,2025-01-02,09:10:00,7207.6569,3546.8485,1201.27615,591.1414166666666
2025-01-02 09:20:00,2025-01-02,09:20:00,7113.8825,3726.689,1185.6470833333333,621.1148333333333
2025-01-02 09:30:00,2025-01-02,09:30:00,7023.12,3844.2375,1170.52,640.70625
2025-01-02 09:40:00,2025-01-02,09:40:00,7047.9517,4096.3408,1174.6586166666666,682.7234666666666
2025-01-02 09:50:00,2025-01-02,09:50:00,7129.0191,4283.6623,1188.16985,713.9437166666667
2025-01-02 10:00:00,2025-01-02,10:00:00,7151.1,4356.1125,1191.85,726.01875
2025-01-02 10:10:00,2025-01-02,10:10:00,7053.4551,4491.6281,1175.57585,748.6046833333332
2025-01-02 10:20:00,2025-01-02,10:20:00,7028.7906,4766.409,1171.4651,794.4014999999999
2025-01-02 10:30:00,2025-01-02,10:30:00,7115.54,5019.45,1185.9233333333332,836.5749999999999
2025-01-02 10:40:00,2025-01-02,10:40:00,7158.8016,5019.8625,1193.1336,836.64375
2025-01-02 10:50:00,2025-01-02,10:50:00,7104.1648,5077.3715,1184.0274666666664,846.2285833333333
2025-01-02 11:00:00,2025-01-02,11:00:00,6988.45,5277.5625,1164.7416666666666,879.59375
2025-01-02 11:10:00,2025-01-02,11:10:00,6905.2356,5389.699,1150.8726,898.2831666666666
2025-01-02 11:20:00,2025-01-02,11:20:00,6918.8526,5368.919,1153.1421,894.8198333333332
2025-01-02 11:30:00,2025-01-02,11:30:00,7053.45,5329.9875,1175.5749999999998,888.33125
2025-01-02 11:40:00,2025-01-02,11:40:00,7224.2372,5412.6331,1204.039533333333,902.1055166666666
2025-01-02 11:50:00,2025-01-02,11:50:00,7061.4737,5429.3182,1176.912283333333,904.8863666666666
2025-01-02 12:00:00,2025-01-02,12:00:00,6627.88,5328.3,1104.6466666666665,888.05
2025-01-02 12:10:00,2025-01-02,12:10:00,6385.5315,5248.9495,1064.25525,874.8249166666666
2025-01-02 12:20:00,2025-01-02,12:20:00,6379.3415,5219.2319,1063.2235833333334,869.8719833333332
2025-01-02 12:30:00,2025-01-02,12:30:00,6517.08,5222.85,1086.1799999999998,870.475
2025-01-02 12:40:00,2025-01-02,12:40:00,6677.4158,5242.2942,1112.9026333333331,873.7157
2025-01-02 12:50:00,2025-01-02,12:50:00,6740.259,5308.1571,1123.3764999999999,884.69285
2025-01-02 13:00:00,2025-01-02,13:00:00,6776.29,5393.2875,1129.3816666666667,898.88125
2025-01-02 13:10:00,2025-01-02,13:10:00,6923.5069,5413.5261,1153.9178166666666,902.2543499999999
2025-01-02 13:20:00,2025-01-02,13:20:00,6851.0971,5337.3076,1141.8495166666667,889.5512666666666
2025-01-02 13:30:00,2025-01-02,13:30:00,6622.15,5168.2125,1103.6916666666666,861.3687499999999
2025-01-02 13:40:00,2025-01-02,13:40:00,6654.8176,4960.5615,1109.1362666666666,826.7602499999999
2025-01-02 13:50:00,2025-01-02,13:50:00,6745.2794,4873.504,1124.2132333333334,812.2506666666666
2025-01-02 14:00:00,2025-01-02,14:00:00,6768.73,4791.45,1128.1216666666664,798.5749999999999
2025-01-02 14:10:00,2025-01-02,14:10:00,6785.5204,4440.5059,1130.9200666666666,740.0843166666666
2025-01-02 14:20:00,2025-01-02,14:20:00,6651.4681,4102.9755,1108.5780166666666,683.8292499999999
2025-01-02 14:30:00,2025-01-02,14:30:00,6519.73,3897.7875,1086.6216666666664,649.6312499999999
2025-01-02 14:40:00,2025-01-02,14:40:00,6699.3894,3672.4272,1116.5648999999999,612.0712
2025-01-02 14:50:00,2025-01-02,14:50:00,6745.2289,3411.625,1124.2048166666666,568.6041666666666
2025-01-02 15:00:00,2025-01-02,15:00:00,6621.14,3140.175,1103.5233333333333,523.3625
2025-01-02 15:10:00,2025-01-02,15:10:00,6686.5383,2878.1578,1114.4230499999999,479.6929666666666
2025-01-02 15:20:00,2025-01-02,15:20:00,6510.334,2617.8995,1085.0556666666666,436.3165833333333
2025-01-02 15:30:00,2025-01-02,15:30:00,6220.79,2359.9875,1036.7983333333332,393.33125
2025-01-02 15:40:00,2025-01-02,15:40:00,6406.2703,2119.3514,1067.7117166666667,353.22523333333334
2025-01-02 15:50:00,2025-01-02,15:50:00,6474.5982,1904.7231,1079.0997,317.45385
2025-01-02 16:00:00,2025-01-02,16:00:00,6290.24,1662.6,1048.3733333333332,277.09999999999997
2025-01-02 16:10:00,2025-01-02,16:10:00,6307.331,1326.1056,1051.2218333333333,221.01760000000002
2025-01-02 16:20:00,2025-01-02,16:20:00,6312.2172,1011.5001,1052.0362,168.58335
2025-01-02 16:30:00,2025-01-02,16:30:00,6239.28,757.725,1039.8799999999999,126.2875
2025-01-02 16:40:00,2025-01-02,16:40:00,6276.4877,494.5646,1046.0812833333332,82.42743333333333
2025-01-02 16:50:00,2025-01-02,16:50:00,6335.5438,213.8643,1055.9239666666667,35.64404999999999
2025-01-02 17:00:00,2025-01-02,17:00:00,6317.75,6.675,1052.9583333333333,1.1124999999999998
2025-01-02 17:10:00,2025-01-02,17:10:00,6215.7285,0,1035.9547499999999,0.0
2025-01-02 17:20:00,2025-01-02,17:20:00,6137.0958,6.7246,1022.8493,1.1207666666666665
2025-01-02 17:30:00,2025-01-02,17:30:00,6185.23,0,1030.8716666666664,0.0
2025-01-02 17:40:00,2025-01-02,17:40:00,6275.9932,0,1045.9988666666666,0.0
2025-01-02 17:50:00,2025-01-02,17:50:00,5749.3845,0.4828,958.23075,0.08046666666666666
2025-01-02 18:00:00,2025-01-02,18:00:00,4825.29,0,804.2149999999999,0.0
2025-01-02 18:10:00,2025-01-02,18:10:00,4462.7208,0,743.7868,0.0
2025-01-02 18:20:00,2025-01-02,18:20:00,4487.596,0.0347,747.9326666666666,0.005783333333333333
2025-01-02 18:30:00,2025-01-02,18:30:00,4531.35,0,755.225,0.0
2025-01-02 18:40:00,2025-01-02,18:40:00,4433.2667,0,738.8777833333334,0.0
2025-01-02 18:50:00,2025-01-02,18:50:00,4446.1905,0.0025,741.0317499999999,0.00041666666666666664
2025-01-02 19:00:00,2025-01-02,19:00:00,4522.69,0,753.7816666666665,0.0
2025-01-02 19:10:00,2025-01-02,19:10:00,4365.4081,0,727.5680166666666,0.0
2025-01-02 19:20:00,2025-01-02,19:20:00,4272.9727,0,712.1621166666666,0.0
2025-01-02 19:30:00,2025-01-02,19:30:00,4365.74,0,727.6233333333332,0.0
2025-01-02 19:40:00,2025-01-02,19:40:00,4459.5799,0,743.2633166666666,0.0
2025-01-02 19:50:00,2025-01-02,19:50:00,4483.9677,0,747.32795,0.0
2025-01-02 20:00:00,2025-01-02,20:00:00,4509.26,0,751.5433333333333,0.0
2025-01-02 20:10:00,2025-01-02,20:10:00,4622.8615,0,770.4769166666666,0.0
2025-01-02 20:20:00,2025-01-02,20:20:00,4560.6006,0,760.1000999999999,0.0
2025-01-02 20:30:00,2025-01-02,20:30:00,4323.46,0,720.5766666666666,0.0
2025-01-02 20:40:00,2025-01-02,20:40:00,4224.7758,0,704.1293000000001,0.0
2025-01-02 20:50:00,2025-01-02,20:50:00,4398.0305,0,733.0050833333332,0.0
2025-01-02 21:00:00,2025-01-02,21:00:00,4648.27,0,774.7116666666667,0.0
2025-01-02 21:10:00,2025-01-02,21:10:00,4633.6,0,772.2666666666667,0.0
2025-01-02 21:20:00,2025-01-02,21:20:00,4538.5738,0,756.4289666666666,0.0
2025-01-02 21:30:00,2025-01-02,21:30:00,4588.87,0,764.8116666666666,0.0
2025-01-02 21:40:00,2025-01-02,21:40:00,4752.9518,0,792.1586333333332,0.0
2025-01-02 21:50:00,2025-01-02,21:50:00,4388.3683,0,731.3947166666667,0.0
2025-01-02 22:00:00,2025-01-02,22:00:00,3695.47,0,615.9116666666666,0.0
2025-01-02 22:10:00,2025-01-02,22:10:00,3549.5286,0,591.5880999999999,0.0
2025-01-02 22:20:00,2025-01-02,22:20:00,3568.6566,0,594.7760999999999,0.0
2025-01-02 22:30:00,2025-01-02,22:30:00,3527.23,0,587.8716666666667,0.0
2025-01-02 22:40:00,2025-01-02,22:40:00,3577.6994,0,596.2832333333333,0.0
2025-01-02 22:50:00,2025-01-02,22:50:00,3478.244,0,579.7073333333333,0.0
2025-01-02 23:00:00,2025-01-02,23:00:00,3323.61,0,553.935,0.0
2025-01-02 23:10:00,2025-01-02,23:10:00,3478.4063,0,579.7343833333333,0.0
2025-01-02 23:20:00,2025-01-02,23:20:00,3640.9395,0,606.8232499999999,0.0
2025-01-02 23:30:00,2025-01-02,23:30:00,3700.96,0,616.8266666666666,0.0
2025-01-02 23:40:00,2025-01-02,23:40:00,3769.729,0,628.2881666666666,0.0
2025-01-02 23:50:00,2025-01-02,23:50:00,3428.202,0,571.367,0.0
